company,model,rating,date
Ant Group,Ling Flash 2.0,1363.5,1769644800
Prime Intellect,INTELLECT-3,1356.1,1769644800
NVIDIA,Nemotron 3 Nano 30B,1349.5,1769644800
StepFun,Step 3,1348.6,1769644800
Cohere,Command A,1330.6,1769644800
AI2,OLMo 3.1 32B,1304.3,1769644800
01.AI,Yi Lightning,1302.0,1769644800
Nexusflow,Athene v2,1292.0,1769644800
Meta,Llama 4 Maverick,1288.2,1769644800
Inception AI,Mercury,1285.6,1769644800
Reka AI,Reka Core,1248.8,1769644800
IBM,Granite H Small,1241.9,1769644800
AI21 Labs,Jamba 1.5 Large,1237.5,1769644800
Princeton,Gemma 2 9B,1227.7,1769644800
InternLM,InternLM2.5 20B,1159.0,1769644800
Hugging Face,Zephyr ORPO 141B,1144.2,1769644800
Databricks,DBRX,1119.3,1769644800
Nous Research,Nous Hermes 2 8x7B,1112.5,1769644800
UC Berkeley,Starling 7B Alpha,1108.2,1769644800
OpenChat,OpenChat 3.5,1107.2,1769644800
LMSYS,Vicuna 33B,1105.8,1769644800
Snowflake,Arctic,1101.5,1769644800
Upstage,Solar 10.7B,1083.6,1769644800
Cognitive Computations,Dolphin 2.2.1 7B,1081.5,1769644800
MosaicML,MPT 30B,1069.2,1769644800
TII,Falcon 180B,1054.9,1769644800
Together AI,StripedHyena Nous 7B,1039.0,1769644800
Tsinghua,ChatGLM3 6B,972.6,1769644800
Nomic AI,GPT4All 13B,956.7,1769644800
RWKV,RWKV-4 Raven 14B,948.9,1769644800
Stanford,Alpaca 13B,933.3,1769644800
OpenAssistant,OpenAssistant Pythia 12B,916.6,1769644800
Stability AI,StableLM Alpha 7B,867.1,1769644800
Anthropic,Claude Opus 4.6,1501.4,1770336000
Google,Gemini 3.1 Pro Preview,1496.7,1770336000
Baidu,ERNIE 5.0,1452.8,1770336000
xAI,Grok 4.1,1447.2,1770336000
Moonshot AI,Kimi K2.5,1444.9,1770336000
OpenAI,GPT-5.1,1444.2,1770336000
Z.ai,GLM-4.6,1440.1,1770336000
Alibaba,Qwen3 Max Preview,1437.9,1770336000
Mistral AI,Mistral Large 3,1431.0,1770336000
DeepSeek,DeepSeek R1,1424.6,1770336000
Meituan,LongCat Flash,1420.7,1770336000
Amazon,Nova Experimental,1420.3,1770336000
Xiaomi,MiMo V2 Flash,1410.2,1770336000
Tencent,Hunyuan Vision 1.5,1403.4,1770336000
StepFun,Step 3.5 Flash,1396.9,1770336000
Microsoft,MAI-1 Preview,1392.8,1770336000
MiniMax,MiniMax M2.1 Preview,1389.7,1770336000
Ant Group,Ling Flash 2.0,1363.4,1770336000
Prime Intellect,INTELLECT-3,1355.8,1770336000
NVIDIA,Nemotron 3 Nano 30B,1349.0,1770336000
Cohere,Command A,1330.5,1770336000
AI2,OLMo 3.1 32B,1307.5,1770336000
01.AI,Yi Lightning,1302.0,1770336000
Nexusflow,Athene v2,1292.0,1770336000
Meta,Llama 4 Maverick,1288.3,1770336000
Inception AI,Mercury,1285.7,1770336000
Reka AI,Reka Core,1248.8,1770336000
IBM,Granite H Small,1242.0,1770336000
AI21 Labs,Jamba 1.5 Large,1237.4,1770336000
Princeton,Gemma 2 9B,1227.7,1770336000
InternLM,InternLM2.5 20B,1158.9,1770336000
Hugging Face,Zephyr ORPO 141B,1144.2,1770336000
Databricks,DBRX,1119.3,1770336000
Nous Research,Nous Hermes 2 8x7B,1112.5,1770336000
UC Berkeley,Starling 7B Alpha,1108.2,1770336000
OpenChat,OpenChat 3.5,1107.2,1770336000
LMSYS,Vicuna 33B,1105.8,1770336000
Snowflake,Arctic,1101.5,1770336000
Upstage,Solar 10.7B,1083.6,1770336000
Cognitive Computations,Dolphin 2.2.1 7B,1081.5,1770336000
MosaicML,MPT 30B,1069.2,1770336000
TII,Falcon 180B,1054.8,1770336000
Together AI,StripedHyena Nous 7B,1038.9,1770336000
Tsinghua,ChatGLM3 6B,972.5,1770336000
Nomic AI,GPT4All 13B,956.7,1770336000
RWKV,RWKV-4 Raven 14B,948.9,1770336000
Stanford,Alpaca 13B,933.3,1770336000
OpenAssistant,OpenAssistant Pythia 12B,916.6,1770336000
Stability AI,StableLM Alpha 7B,867.1,1770336000
Anthropic,Claude Opus 4.6,1502.6,1770595200
Google,Gemini 3.1 Pro Preview,1495.1,1770595200
Baidu,ERNIE 5.0,1451.7,1770595200
xAI,Grok 4.1,1447.5,1770595200
OpenAI,GPT-5.1,1444.8,1770595200
Moonshot AI,Kimi K2.5,1443.0,1770595200
Z.ai,GLM-4.6,1440.2,1770595200
Alibaba,Qwen3 Max Preview,1437.8,1770595200
Mistral AI,Mistral Large 3,1432.2,1770595200
DeepSeek,DeepSeek R1,1424.6,1770595200
Meituan,LongCat Flash,1420.8,1770595200
Amazon,Nova Experimental,1420.5,1770595200
Xiaomi,MiMo V2 Flash,1411.2,1770595200
Tencent,Hunyuan Vision 1.5,1403.4,1770595200
StepFun,Step 3.5 Flash,1397.6,1770595200
Microsoft,MAI-1 Preview,1392.8,1770595200
MiniMax,MiniMax M2.1 Preview,1391.1,1770595200
Ant Group,Ling Flash 2.0,1363.5,1770595200
Prime Intellect,INTELLECT-3,1356.3,1770595200
NVIDIA,Nemotron 3 Nano 30B,1349.5,1770595200
Cohere,Command A,1330.5,1770595200
AI2,OLMo 3.1 32B,1310.8,1770595200
01.AI,Yi Lightning,1301.9,1770595200
Nexusflow,Athene v2,1292.0,1770595200
Meta,Llama 4 Maverick,1288.3,1770595200
Inception AI,Mercury,1285.8,1770595200
Reka AI,Reka Core,1248.8,1770595200
IBM,Granite H Small,1242.0,1770595200
AI21 Labs,Jamba 1.5 Large,1237.4,1770595200
Princeton,Gemma 2 9B,1227.7,1770595200
InternLM,InternLM2.5 20B,1158.9,1770595200
Hugging Face,Zephyr ORPO 141B,1144.2,1770595200
Databricks,DBRX,1119.3,1770595200
Nous Research,Nous Hermes 2 8x7B,1112.5,1770595200
UC Berkeley,Starling 7B Alpha,1108.1,1770595200
OpenChat,OpenChat 3.5,1107.1,1770595200
LMSYS,Vicuna 33B,1105.8,1770595200
Snowflake,Arctic,1101.5,1770595200
Upstage,Solar 10.7B,1083.6,1770595200
Cognitive Computations,Dolphin 2.2.1 7B,1081.5,1770595200
MosaicML,MPT 30B,1069.2,1770595200
TII,Falcon 180B,1054.8,1770595200
Together AI,StripedHyena Nous 7B,1038.9,1770595200
Tsinghua,ChatGLM3 6B,972.5,1770595200
Nomic AI,GPT4All 13B,956.7,1770595200
RWKV,RWKV-4 Raven 14B,948.9,1770595200
Stanford,Alpaca 13B,933.3,1770595200
OpenAssistant,OpenAssistant Pythia 12B,916.6,1770595200
Stability AI,StableLM Alpha 7B,867.1,1770595200
Anthropic,Claude Opus 4.6,1503.0,1770681600
Google,Gemini 3.1 Pro Preview,1495.5,1770681600
Z.ai,GLM-5,1461.8,1770681600
Baidu,ERNIE 5.0,1452.9,1770681600
xAI,Grok 4.1,1447.2,1770681600
OpenAI,GPT-5.1,1444.3,1770681600
Moonshot AI,Kimi K2.5,1444.1,1770681600
Alibaba,Qwen3 Max Preview,1437.8,1770681600
Mistral AI,Mistral Large 3,1433.1,1770681600
DeepSeek,DeepSeek R1,1424.5,1770681600
Meituan,LongCat Flash,1420.8,1770681600
Amazon,Nova Experimental,1420.5,1770681600
Xiaomi,MiMo V2 Flash,1410.2,1770681600
Tencent,Hunyuan Vision 1.5,1403.4,1770681600
StepFun,Step 3.5 Flash,1398.1,1770681600
Microsoft,MAI-1 Preview,1392.8,1770681600
MiniMax,MiniMax M2.1 Preview,1391.7,1770681600
Ant Group,Ling Flash 2.0,1363.5,1770681600
Prime Intellect,INTELLECT-3,1356.3,1770681600
NVIDIA,Nemotron 3 Nano 30B,1349.5,1770681600
Cohere,Command A,1330.6,1770681600
AI2,OLMo 3.1 32B,1312.4,1770681600
01.AI,Yi Lightning,1301.9,1770681600
Nexusflow,Athene v2,1292.0,1770681600
Meta,Llama 4 Maverick,1288.3,1770681600
Inception AI,Mercury,1285.8,1770681600
Reka AI,Reka Core,1248.8,1770681600
IBM,Granite H Small,1242.0,1770681600
AI21 Labs,Jamba 1.5 Large,1237.4,1770681600
Princeton,Gemma 2 9B,1227.7,1770681600
InternLM,InternLM2.5 20B,1158.9,1770681600
Hugging Face,Zephyr ORPO 141B,1144.2,1770681600
Databricks,DBRX,1119.3,1770681600
Nous Research,Nous Hermes 2 8x7B,1112.5,1770681600
UC Berkeley,Starling 7B Alpha,1108.1,1770681600
OpenChat,OpenChat 3.5,1107.1,1770681600
LMSYS,Vicuna 33B,1105.8,1770681600
Snowflake,Arctic,1101.5,1770681600
Upstage,Solar 10.7B,1083.6,1770681600
Cognitive Computations,Dolphin 2.2.1 7B,1081.5,1770681600
MosaicML,MPT 30B,1069.2,1770681600
TII,Falcon 180B,1054.8,1770681600
Together AI,StripedHyena Nous 7B,1038.9,1770681600
Tsinghua,ChatGLM3 6B,972.5,1770681600
Nomic AI,GPT4All 13B,956.7,1770681600
RWKV,RWKV-4 Raven 14B,948.9,1770681600
Stanford,Alpaca 13B,933.3,1770681600
OpenAssistant,OpenAssistant Pythia 12B,916.6,1770681600
Stability AI,StableLM Alpha 7B,867.1,1770681600
Anthropic,Claude Opus 4.6,1503.6,1770768000
Google,Gemini 3.1 Pro Preview,1495.6,1770768000
ByteDance,Dola Seed 2.0 Preview,1456.6,1770768000
Baidu,ERNIE 5.0,1451.7,1770768000
xAI,Grok 4.1,1447.4,1770768000
Moonshot AI,Kimi K2.5,1444.2,1770768000
OpenAI,GPT-5.1,1443.6,1770768000
Z.ai,GLM-5,1442.3,1770768000
Alibaba,Qwen3 Max Preview,1438.0,1770768000
Mistral AI,Mistral Large 3,1433.1,1770768000
DeepSeek,DeepSeek R1,1424.6,1770768000
Meituan,LongCat Flash,1420.9,1770768000
Amazon,Nova Experimental,1420.3,1770768000
Xiaomi,MiMo V2 Flash,1409.8,1770768000
Tencent,Hunyuan Vision 1.5,1403.6,1770768000
StepFun,Step 3.5 Flash,1399.5,1770768000
Microsoft,MAI-1 Preview,1393.0,1770768000
MiniMax,MiniMax M2.1 Preview,1391.2,1770768000
Ant Group,Ling Flash 2.0,1363.6,1770768000
Prime Intellect,INTELLECT-3,1356.3,1770768000
NVIDIA,Nemotron 3 Nano 30B,1349.6,1770768000
Cohere,Command A,1330.6,1770768000
AI2,OLMo 3.1 32B,1310.8,1770768000
01.AI,Yi Lightning,1302.0,1770768000
Nexusflow,Athene v2,1292.0,1770768000
Meta,Llama 4 Maverick,1288.4,1770768000
Inception AI,Mercury,1285.8,1770768000
Reka AI,Reka Core,1248.8,1770768000
IBM,Granite H Small,1242.0,1770768000
AI21 Labs,Jamba 1.5 Large,1237.5,1770768000
Princeton,Gemma 2 9B,1227.7,1770768000
InternLM,InternLM2.5 20B,1159.0,1770768000
Hugging Face,Zephyr ORPO 141B,1144.2,1770768000
Databricks,DBRX,1119.3,1770768000
Nous Research,Nous Hermes 2 8x7B,1112.5,1770768000
UC Berkeley,Starling 7B Alpha,1108.2,1770768000
OpenChat,OpenChat 3.5,1107.2,1770768000
LMSYS,Vicuna 33B,1105.8,1770768000
Snowflake,Arctic,1101.5,1770768000
Upstage,Solar 10.7B,1083.6,1770768000
Cognitive Computations,Dolphin 2.2.1 7B,1081.5,1770768000
MosaicML,MPT 30B,1069.2,1770768000
TII,Falcon 180B,1054.9,1770768000
Together AI,StripedHyena Nous 7B,1039.0,1770768000
Tsinghua,ChatGLM3 6B,972.6,1770768000
Nomic AI,GPT4All 13B,956.7,1770768000
RWKV,RWKV-4 Raven 14B,948.9,1770768000
Stanford,Alpaca 13B,933.3,1770768000
OpenAssistant,OpenAssistant Pythia 12B,916.7,1770768000
Stability AI,StableLM Alpha 7B,867.1,1770768000
Anthropic,Claude Opus 4.6,1504.2,1771200000
Google,Gemini 3.1 Pro Preview,1496.2,1771200000
ByteDance,Dola Seed 2.0 Preview,1468.9,1771200000
OpenAI,GPT-5.2 Chat,1463.0,1771200000
Baidu,ERNIE 5.0,1453.0,1771200000
xAI,Grok 4.1,1446.9,1771200000
Z.ai,GLM-5,1445.4,1771200000
Moonshot AI,Kimi K2.5,1444.9,1771200000
Alibaba,Qwen3 Max Preview,1438.0,1771200000
Mistral AI,Mistral Large 3,1431.0,1771200000
DeepSeek,DeepSeek R1,1424.7,1771200000
Meituan,LongCat Flash,1421.0,1771200000
Amazon,Nova Experimental,1420.1,1771200000
Xiaomi,MiMo V2 Flash,1408.5,1771200000
Tencent,Hunyuan Vision 1.5,1403.8,1771200000
StepFun,Step 3.5 Flash,1398.4,1771200000
Microsoft,MAI-1 Preview,1393.0,1771200000
MiniMax,MiniMax M2.1 Preview,1390.5,1771200000
Ant Group,Ling Flash 2.0,1363.7,1771200000
Prime Intellect,INTELLECT-3,1356.1,1771200000
NVIDIA,Nemotron 3 Nano 30B,1349.5,1771200000
Cohere,Command A,1330.6,1771200000
AI2,OLMo 3.1 32B,1311.8,1771200000
01.AI,Yi Lightning,1302.0,1771200000
Nexusflow,Athene v2,1292.0,1771200000
Meta,Llama 4 Maverick,1288.3,1771200000
Inception AI,Mercury,1285.4,1771200000
Reka AI,Reka Core,1248.8,1771200000
IBM,Granite H Small,1242.0,1771200000
AI21 Labs,Jamba 1.5 Large,1237.5,1771200000
Princeton,Gemma 2 9B,1227.7,1771200000
InternLM,InternLM2.5 20B,1159.0,1771200000
Hugging Face,Zephyr ORPO 141B,1144.3,1771200000
Databricks,DBRX,1119.3,1771200000
Nous Research,Nous Hermes 2 8x7B,1112.5,1771200000
UC Berkeley,Starling 7B Alpha,1108.2,1771200000
OpenChat,OpenChat 3.5,1107.2,1771200000
LMSYS,Vicuna 33B,1105.8,1771200000
Snowflake,Arctic,1101.5,1771200000
Upstage,Solar 10.7B,1083.6,1771200000
Cognitive Computations,Dolphin 2.2.1 7B,1081.5,1771200000
MosaicML,MPT 30B,1069.2,1771200000
TII,Falcon 180B,1054.9,1771200000
Together AI,StripedHyena Nous 7B,1039.0,1771200000
Tsinghua,ChatGLM3 6B,972.6,1771200000
Nomic AI,GPT4All 13B,956.7,1771200000
RWKV,RWKV-4 Raven 14B,948.9,1771200000
Stanford,Alpaca 13B,933.4,1771200000
OpenAssistant,OpenAssistant Pythia 12B,916.7,1771200000
Stability AI,StableLM Alpha 7B,867.1,1771200000
Anthropic,Claude Opus 4.6,1503.1,1771286400
Google,Gemini 3.1 Pro Preview,1496.0,1771286400
ByteDance,Dola Seed 2.0 Preview,1468.3,1771286400
OpenAI,GPT-5.2 Chat,1465.4,1771286400
Baidu,ERNIE 5.0,1452.5,1771286400
xAI,Grok 4.1,1446.6,1771286400
Z.ai,GLM-5,1445.5,1771286400
Moonshot AI,Kimi K2.5,1444.3,1771286400
Alibaba,Qwen3 Max Preview,1437.9,1771286400
Mistral AI,Mistral Large 3,1430.9,1771286400
DeepSeek,DeepSeek R1,1424.7,1771286400
Meituan,LongCat Flash,1420.9,1771286400
Amazon,Nova Experimental,1420.0,1771286400
Xiaomi,MiMo V2 Flash,1408.7,1771286400
Tencent,Hunyuan Vision 1.5,1403.7,1771286400
StepFun,Step 3.5 Flash,1397.9,1771286400
Microsoft,MAI-1 Preview,1393.0,1771286400
MiniMax,MiniMax M2.1 Preview,1390.4,1771286400
Ant Group,Ling Flash 2.0,1363.7,1771286400
Prime Intellect,INTELLECT-3,1356.0,1771286400
NVIDIA,Nemotron 3 Nano 30B,1349.3,1771286400
Cohere,Command A,1330.6,1771286400
AI2,OLMo 3.1 32B,1311.5,1771286400
01.AI,Yi Lightning,1302.2,1771286400
Nexusflow,Athene v2,1292.3,1771286400
Meta,Llama 4 Maverick,1288.3,1771286400
Inception AI,Mercury,1285.3,1771286400
Reka AI,Reka Core,1249.0,1771286400
IBM,Granite H Small,1241.9,1771286400
AI21 Labs,Jamba 1.5 Large,1237.7,1771286400
Princeton,Gemma 2 9B,1227.9,1771286400
InternLM,InternLM2.5 20B,1159.2,1771286400
Hugging Face,Zephyr ORPO 141B,1144.4,1771286400
Databricks,DBRX,1119.5,1771286400
Nous Research,Nous Hermes 2 8x7B,1112.7,1771286400
UC Berkeley,Starling 7B Alpha,1108.4,1771286400
OpenChat,OpenChat 3.5,1107.4,1771286400
LMSYS,Vicuna 33B,1106.0,1771286400
Snowflake,Arctic,1101.7,1771286400
Upstage,Solar 10.7B,1083.8,1771286400
Cognitive Computations,Dolphin 2.2.1 7B,1081.7,1771286400
MosaicML,MPT 30B,1069.4,1771286400
TII,Falcon 180B,1055.1,1771286400
Together AI,StripedHyena Nous 7B,1039.2,1771286400
Tsinghua,ChatGLM3 6B,972.8,1771286400
Nomic AI,GPT4All 13B,956.9,1771286400
RWKV,RWKV-4 Raven 14B,949.1,1771286400
Stanford,Alpaca 13B,933.5,1771286400
OpenAssistant,OpenAssistant Pythia 12B,916.8,1771286400
Stability AI,StableLM Alpha 7B,867.3,1771286400
Anthropic,Claude Opus 4.6,1502.9,1771459200
Google,Gemini 3.1 Pro Preview,1496.1,1771459200
xAI,Grok 4.20 Beta,1471.4,1771459200
ByteDance,Dola Seed 2.0 Preview,1470.6,1771459200
Baidu,ERNIE 5.0,1453.5,1771459200
Alibaba,Qwen3.5 397B,1447.8,1771459200
OpenAI,GPT-5.2 Chat,1447.2,1771459200
Moonshot AI,Kimi K2.5,1445.8,1771459200
Z.ai,GLM-5,1444.7,1771459200
Mistral AI,Mistral Large 3,1430.8,1771459200
DeepSeek,DeepSeek R1,1424.7,1771459200
Meituan,LongCat Flash,1421.0,1771459200
Amazon,Nova Experimental,1420.2,1771459200
Xiaomi,MiMo V2 Flash,1407.8,1771459200
Tencent,Hunyuan Vision 1.5,1403.8,1771459200
StepFun,Step 3.5 Flash,1400.7,1771459200
Microsoft,MAI-1 Preview,1393.1,1771459200
MiniMax,MiniMax M2.1 Preview,1390.4,1771459200
Ant Group,Ling Flash 2.0,1363.7,1771459200
Prime Intellect,INTELLECT-3,1356.2,1771459200
NVIDIA,Nemotron 3 Nano 30B,1349.4,1771459200
Cohere,Command A,1330.7,1771459200
Arcee AI,Trinity Large,1330.3,1771459200
AI2,OLMo 3.1 32B,1311.5,1771459200
01.AI,Yi Lightning,1301.9,1771459200
Nexusflow,Athene v2,1292.0,1771459200
Meta,Llama 4 Maverick,1288.3,1771459200
Inception AI,Mercury,1285.4,1771459200
Reka AI,Reka Core,1248.8,1771459200
IBM,Granite H Small,1242.1,1771459200
AI21 Labs,Jamba 1.5 Large,1237.5,1771459200
Princeton,Gemma 2 9B,1227.7,1771459200
InternLM,InternLM2.5 20B,1159.0,1771459200
Hugging Face,Zephyr ORPO 141B,1144.3,1771459200
Databricks,DBRX,1119.3,1771459200
Nous Research,Nous Hermes 2 8x7B,1112.5,1771459200
UC Berkeley,Starling 7B Alpha,1108.1,1771459200
OpenChat,OpenChat 3.5,1107.1,1771459200
LMSYS,Vicuna 33B,1105.8,1771459200
Snowflake,Arctic,1101.5,1771459200
Upstage,Solar 10.7B,1083.6,1771459200
Cognitive Computations,Dolphin 2.2.1 7B,1081.5,1771459200
MosaicML,MPT 30B,1069.2,1771459200
TII,Falcon 180B,1054.8,1771459200
Together AI,StripedHyena Nous 7B,1039.0,1771459200
Tsinghua,ChatGLM3 6B,972.5,1771459200
Nomic AI,GPT4All 13B,956.7,1771459200
RWKV,RWKV-4 Raven 14B,948.9,1771459200
Stanford,Alpaca 13B,933.3,1771459200
OpenAssistant,OpenAssistant Pythia 12B,916.6,1771459200
Stability AI,StableLM Alpha 7B,867.1,1771459200
Anthropic,Claude Opus 4.6,1502.8,1771545600
Google,Gemini 3.1 Pro Preview,1496.0,1771545600
xAI,Grok 4.20 Beta,1470.6,1771545600
ByteDance,Dola Seed 2.0 Preview,1470.6,1771545600
Baidu,ERNIE 5.0,1453.4,1771545600
Alibaba,Qwen3.5 397B,1448.6,1771545600
OpenAI,GPT-5.2 Chat,1447.2,1771545600
Moonshot AI,Kimi K2.5,1445.6,1771545600
Z.ai,GLM-5,1444.9,1771545600
Mistral AI,Mistral Large 3,1430.9,1771545600
DeepSeek,DeepSeek R1,1424.7,1771545600
Meituan,LongCat Flash,1421.0,1771545600
Amazon,Nova Experimental,1420.2,1771545600
Xiaomi,MiMo V2 Flash,1407.6,1771545600
Tencent,Hunyuan Vision 1.5,1403.8,1771545600
StepFun,Step 3.5 Flash,1400.8,1771545600
Microsoft,MAI-1 Preview,1393.1,1771545600
MiniMax,MiniMax M2.1 Preview,1390.4,1771545600
Ant Group,Ling Flash 2.0,1363.7,1771545600
Prime Intellect,INTELLECT-3,1356.3,1771545600
NVIDIA,Nemotron 3 Nano 30B,1349.4,1771545600
Arcee AI,Trinity Large,1340.6,1771545600
Cohere,Command A,1330.7,1771545600
AI2,OLMo 3.1 32B,1311.5,1771545600
01.AI,Yi Lightning,1302.0,1771545600
Nexusflow,Athene v2,1292.0,1771545600
Meta,Llama 4 Maverick,1288.3,1771545600
Inception AI,Mercury,1285.4,1771545600
Reka AI,Reka Core,1248.9,1771545600
IBM,Granite H Small,1242.1,1771545600
AI21 Labs,Jamba 1.5 Large,1237.5,1771545600
Princeton,Gemma 2 9B,1227.8,1771545600
InternLM,InternLM2.5 20B,1159.0,1771545600
Hugging Face,Zephyr ORPO 141B,1144.3,1771545600
Databricks,DBRX,1119.3,1771545600
Nous Research,Nous Hermes 2 8x7B,1112.6,1771545600
UC Berkeley,Starling 7B Alpha,1108.2,1771545600
OpenChat,OpenChat 3.5,1107.2,1771545600
LMSYS,Vicuna 33B,1105.8,1771545600
Snowflake,Arctic,1101.5,1771545600
Upstage,Solar 10.7B,1083.7,1771545600
Cognitive Computations,Dolphin 2.2.1 7B,1081.5,1771545600
MosaicML,MPT 30B,1069.2,1771545600
TII,Falcon 180B,1054.9,1771545600
Together AI,StripedHyena Nous 7B,1039.0,1771545600
Tsinghua,ChatGLM3 6B,972.6,1771545600
Nomic AI,GPT4All 13B,956.7,1771545600
RWKV,RWKV-4 Raven 14B,948.9,1771545600
Stanford,Alpaca 13B,933.4,1771545600
OpenAssistant,OpenAssistant Pythia 12B,916.7,1771545600
Stability AI,StableLM Alpha 7B,867.1,1771545600
Anthropic,Claude Opus 4.6,1503.0,1771632000
Google,Gemini 3.1 Pro Preview,1496.0,1771632000
ByteDance,Dola Seed 2.0 Preview,1470.4,1771632000
xAI,Grok 4.20 Beta,1465.5,1771632000
Baidu,ERNIE 5.0,1452.8,1771632000
Alibaba,Qwen3.5 397B,1447.8,1771632000
Moonshot AI,Kimi K2.5,1447.2,1771632000
OpenAI,GPT-5.1,1443.7,1771632000
Z.ai,GLM-5,1442.2,1771632000
Mistral AI,Mistral Large 3,1430.7,1771632000
DeepSeek,DeepSeek R1,1424.7,1771632000
Meituan,LongCat Flash,1420.9,1771632000
Amazon,Nova Experimental,1420.1,1771632000
Xiaomi,MiMo V2 Flash,1407.2,1771632000
Tencent,Hunyuan Vision 1.5,1403.8,1771632000
StepFun,Step 3.5 Flash,1402.0,1771632000
Microsoft,MAI-1 Preview,1393.1,1771632000
MiniMax,MiniMax M2.1 Preview,1390.1,1771632000
Ant Group,Ling Flash 2.0,1363.7,1771632000
Prime Intellect,INTELLECT-3,1356.1,1771632000
NVIDIA,Nemotron 3 Nano 30B,1349.4,1771632000
Arcee AI,Trinity Large,1338.0,1771632000
Cohere,Command A,1330.6,1771632000
AI2,OLMo 3.1 32B,1311.4,1771632000
01.AI,Yi Lightning,1302.0,1771632000
Nexusflow,Athene v2,1292.0,1771632000
Meta,Llama 4 Maverick,1288.3,1771632000
Inception AI,Mercury,1285.4,1771632000
Reka AI,Reka Core,1248.9,1771632000
IBM,Granite H Small,1242.1,1771632000
AI21 Labs,Jamba 1.5 Large,1237.5,1771632000
Princeton,Gemma 2 9B,1227.8,1771632000
InternLM,InternLM2.5 20B,1159.0,1771632000
Hugging Face,Zephyr ORPO 141B,1144.3,1771632000
Databricks,DBRX,1119.3,1771632000
Nous Research,Nous Hermes 2 8x7B,1112.6,1771632000
UC Berkeley,Starling 7B Alpha,1108.2,1771632000
OpenChat,OpenChat 3.5,1107.2,1771632000
LMSYS,Vicuna 33B,1105.8,1771632000
Snowflake,Arctic,1101.5,1771632000
Upstage,Solar 10.7B,1083.6,1771632000
Cognitive Computations,Dolphin 2.2.1 7B,1081.5,1771632000
MosaicML,MPT 30B,1069.2,1771632000
TII,Falcon 180B,1054.9,1771632000
Together AI,StripedHyena Nous 7B,1039.0,1771632000
Tsinghua,ChatGLM3 6B,972.6,1771632000
Nomic AI,GPT4All 13B,956.7,1771632000
RWKV,RWKV-4 Raven 14B,948.9,1771632000
Stanford,Alpaca 13B,933.4,1771632000
OpenAssistant,OpenAssistant Pythia 12B,916.7,1771632000
Stability AI,StableLM Alpha 7B,867.1,1771632000
Anthropic,Claude Opus 4.6,1503.0,1771718400
Google,Gemini 3.1 Pro Preview,1496.0,1771718400
ByteDance,Dola Seed 2.0 Preview,1470.4,1771718400
xAI,Grok 4.20 Beta,1465.5,1771718400
Baidu,ERNIE 5.0,1452.8,1771718400
Alibaba,Qwen3.5 397B,1447.8,1771718400
Moonshot AI,Kimi K2.5,1447.2,1771718400
OpenAI,GPT-5.1,1443.7,1771718400
Z.ai,GLM-5,1442.2,1771718400
Mistral AI,Mistral Large 3,1430.7,1771718400
DeepSeek,DeepSeek R1,1424.7,1771718400
Meituan,LongCat Flash,1420.9,1771718400
Amazon,Nova Experimental,1420.1,1771718400
Xiaomi,MiMo V2 Flash,1407.2,1771718400
Tencent,Hunyuan Vision 1.5,1403.8,1771718400
StepFun,Step 3.5 Flash,1402.0,1771718400
Microsoft,MAI-1 Preview,1393.1,1771718400
MiniMax,MiniMax M2.1 Preview,1390.1,1771718400
Ant Group,Ling Flash 2.0,1363.7,1771718400
Prime Intellect,INTELLECT-3,1356.1,1771718400
NVIDIA,Nemotron 3 Nano 30B,1349.4,1771718400
Arcee AI,Trinity Large,1338.0,1771718400
Cohere,Command A,1330.6,1771718400
AI2,OLMo 3.1 32B,1311.4,1771718400
01.AI,Yi Lightning,1302.0,1771718400
Nexusflow,Athene v2,1292.0,1771718400
Meta,Llama 4 Maverick,1288.3,1771718400
Inception AI,Mercury,1285.4,1771718400
Reka AI,Reka Core,1248.9,1771718400
IBM,Granite H Small,1242.1,1771718400
AI21 Labs,Jamba 1.5 Large,1237.5,1771718400
Princeton,Gemma 2 9B,1227.8,1771718400
InternLM,InternLM2.5 20B,1159.0,1771718400
Hugging Face,Zephyr ORPO 141B,1144.3,1771718400
Databricks,DBRX,1119.3,1771718400
Nous Research,Nous Hermes 2 8x7B,1112.6,1771718400
UC Berkeley,Starling 7B Alpha,1108.2,1771718400
OpenChat,OpenChat 3.5,1107.2,1771718400
LMSYS,Vicuna 33B,1105.8,1771718400
Snowflake,Arctic,1101.5,1771718400
Upstage,Solar 10.7B,1083.6,1771718400
Cognitive Computations,Dolphin 2.2.1 7B,1081.5,1771718400
MosaicML,MPT 30B,1069.2,1771718400
TII,Falcon 180B,1054.9,1771718400
Together AI,StripedHyena Nous 7B,1039.0,1771718400
Tsinghua,ChatGLM3 6B,972.6,1771718400
Nomic AI,GPT4All 13B,956.7,1771718400
RWKV,RWKV-4 Raven 14B,948.9,1771718400
Stanford,Alpaca 13B,933.4,1771718400
OpenAssistant,OpenAssistant Pythia 12B,916.7,1771718400
Stability AI,StableLM Alpha 7B,867.1,1771718400
Anthropic,Claude Opus 4.6,1502.2,1771891200
Google,Gemini 3.1 Pro Preview,1496.0,1771891200
ByteDance,Dola Seed 2.0 Preview,1469.6,1771891200
xAI,Grok 4.20 Beta,1465.2,1771891200
Baidu,ERNIE 5.0,1452.7,1771891200
Moonshot AI,Kimi K2.5,1448.0,1771891200
